adrian	3.07361	2.19263	3.06416
angelica	8.02196	-0.798944	2.86411
byron	1.60491	-0.0436071	-0.246781
coyo	1.97668	1.47045	1.66639
edgar	2.70273	0.508502	-0.300421
edgar_1	5.14167	2.18425	2.96391
entrence	0.12766	-0.109724	-0.314045
jaime	4.46319	-0.289504	-0.146841
jebus	6.49165	-0.25153	-1.76744
jose_luis	6.85511	1.23805	2.8355
savage	-1.7414	0.928422	1.55301
secretary	-2.27553	-0.5294	1.32489
train_table	4.67809	1.67195	-0.0107474
